33.3638596038	11.602451518	8.64401925758	69.6420488738	12.2431079448	83.1115899529	79.582523126	51.0079611796	25.6930422157	96.7952153631	64.3139304427	51.5326670611	88.9679159452	27.5236735714	83.1229254525	49.9233877519	17.1491263514	29.4724530212	65.3331037915	38.1399595822	1.85763286513	66.2500184804	5.6551522136	86.2555100519	27.7783054056	78.8422723202	77.1702301117	73.2234524904	15.4087907706	95.9008310437	60.3270328885	48.7726503745	7.5032825151	68.971052146	18.4146992017	19.7463904599	52.0826420524	97.9972223742	70.7543516861	77.7756842681	94.7924376907	35.0682820822	29.3083513292	83.7603535893	62.5919556537	12.4312767351	33.6837412946	79.7410820516	41.9037297563	99.0168451327	17.8810415873	43.761362668	65.2668635665	23.5361938009	30.0168726733	93.0451689721	2.37846607453	7.18710273839	66.268621416	17.7872568917	3.0879337355	26.5956542579	66.5599072662	10.5912162506	95.5667064039	84.9746065144	30.3376067105	47.6493484097	82.9718288421	1.09195835008	25.4250326778	77.7642664862	36.1602404323	54.733384007	61.5246200289	98.7521961326	67.1646607421	95.2083613236	78.4932781376	9.06839049844	94.2252064097	96.3743197249	52.8297531665	59.4920699762	19.9105134792	82.8466258398	52.5372389017	22.2889796003	90.0337285781	18.8058603177	40.0762364921	93.1216623136	45.4015145755	6.63614371169	3.71287851767	40.9682209794	91.6107502261	34.0504852282	88.6175693891	74.5825790216	35.1424436249	14.0426020203	52.3468454612	71.3026840572	68.7759860273	13.8714654436	70.0548801432	35.9406467695	9.07982676713	48.5481582342	45.0090372679	3.30503313025	44.9224779126	97.8387904343	62.7971031064	64.8329914384	80.6854162275	15.3343420081	87.1219710387	70.7191447591	34.1402023258	27.1982074842	63.8408070262	79.5417169014	33.8343511959	67.5536855439	20.5099378342	25.445101422	1.6041707255	9.12750722334	0.0276803970466	36.7466143504	23.1701092437	52.3745259048	8.04929840753	91.9460953176	66.2459913484	78.1041785507	27.8867420405	75.3258181155	26.6523367849	72.8957793083	78.6308512923	71.5748146975	70.7345696961	41.4279543522	36.4078060893	51.4199858771	56.7622963603	23.5297770815	22.1391305896	90.9024986862	50.7279845656	85.9799376158	70.4442155875	84.5623358081	53.5336231131	90.9541534218	10.0074371835	55.1377938386	0.0816605985545	10.0351175806	91.8844082355	23.2517698888	62.4096434854	99.933706643	15.1978651598	28.6556348338	78.0378851472	43.0846072003	3.98145290277	4.69022188554	15.9803864621	82.6123041951	76.2650366296	86.7149561582	24.0402585473	12.6728426724	38.1349419887	80.8025549077	36.2026198004	60.2740725783	71.7050535938	86.9306043661	46.2540101475	42.1492691348	71.4929401276	99.7876332606	33.10342251	81.5003773111	54.9254270526	33.1850831551	91.5354949383	46.8098352416	56.4368530439	53.9451383771	46.743541838	71.6347182037	82.6007732109	24.7814269852	14.7193253575	86.5822261603	29.4716488707	30.6997118195	69.1945303088	5.73668545379	17.4146679311	93.2347888561	18.4095281728	55.5496099198	74.0373437638	54.6121479732	15.8236824515	45.742397311	41.5427522927	62.0776925991	87.8916664458	13.0356924203	61.8653258131	20.9950889093	94.5360697315	16.7907528192	54.1801720644	86.0715646232	63.6005881073	10.6170250618	40.0167030003	10.3441298987	82.2517432655	22.6174761647	35.1255568839	96.971068623	9.19970227834	64.5972058012	27.6707803959	78.3942326337	70.333891255	45.085448327	71.6290214433	88.7434194278	0.635058200283	45.6663651605	43.3555673544	16.4587406518	91.4087624715	84.8983196937	75.7495597015	79.3004288707	97.934012114	40.4017590174	0.295517780024	92.470081799	57.1925118832	54.4756898444	78.5416464221	20.7930999439	65.0927149528	18.5583493759	31.1372298427	47.3444581718	41.1758255405	66.2627867732	44.3155267948	50.3755278654	30.8599925278	71.9863071907	28.7697604526	1.19388373624	17.0717555178	0.398781849257	89.9373032106	17.7068137181	46.0651470563	33.2928705184	34.1655544164	37.4739094812	18.1911901656	12.7019876208	16.7743383519	16.125202233	53.1037466848	17.0698561319	8.59528403198	10.2962585214	71.5455459764	87.1369304541	31.0893584653	36.6382608826	5.69527978343	62.226588308	83.982719101	46.871105324	28.4893750346	28.2982458492	97.2466331894	59.3493675624	0.284552993385	26.0163935954	60.5432513452	17.3563085112	26.4151754912	50.4805545092	35.0631222758	72.4803225475	83.7734250276	69.2286766922	9.9542319821	1.96461519318	81.930664313	26.728570334	18.0898174262	35.0344109512	43.798426466	26.6851014582	45.3306694726	15.3439724424	13.8220318657	76.4200279379	51.982233325	19.5173116492	38.6466162459	35.9649523794	66.3884170197	67.1359912805	64.2631982287	63.6350501625	26.4853588429	64.5477512686	89.6514438045	87.0286101881	81.9040597798	16.0666192491	37.5091646507	16.967182009	88.5469417966	21.2825896318	86.1958587012	98.5011737787	23.2472048249	68.1265230142	25.2297441127	41.3370222977	3.16093391886	69.0281705787	68.0221237559	48.491603438	84.372143021	81.8441556682	24.9116313294	36.354376346	1.36146727081	63.5582475753	72.3193287255	67.7498842905	30.6942388558	36.5825269542	31.384934453	57.1795976987	1.13027817622	21.0363782109	44.2082078402	83.034337956	37.10299746	81.7173724909	0.00151996500861	25.64993921	2.99996207608	86.1973786662	24.1511129421	26.2471669476	54.3239016339	49.3808570548	67.5841892453	57.4848355993	18.4090276334	35.6063129546	5.97643899078	2.78117060791	17.4504685763	30.8880703202	39.1355469539	18.8119358936	94.4463179421	11.4548756794	86.5618201841	25.1405567514	48.0374026336	17.9467545906	82.3201544501	49.1676808098	38.9831328015	26.5283622437	32.2020187193	76.0861302615	8.24573468801	32.2035386843	1.73606942489	11.2456967641	18.4009173505	25.8871824135	37.4928637117	72.7248189844	75.2680394683	5.07705291038	30.2096545371	93.6770671018	40.6833659116	36.1860935279	96.4582377563	58.1338344878	67.0741638947	35.5937846636	76.9457703815	61.5204817902	47.0486603431	63.5075905656	86.6610385415	95.0860629767	81.4543451562	68.981192945	44.2537437399	20.4374779577	95.5095551887	76.4557625057	96.5236082191	3.75528983015	8.65930114345	98.2596776906	15.0009865942	27.0602184939	24.1468600576	52.4938503525	99.7850375249	99.4148995259	57.5709032629	29.9946920155	93.0919666277	98.2542691744	66.1807855899	89.5502043374	56.3881036622	33.254949438	25.1439889544	33.3338739971	94.7754312282	72.1926493441	96.8414645627	81.4364697232	67.2787122742	78.2958097189	50.4176626217	11.5324560141	98.7332876766	45.9272177638	87.9882185198	95.2568958491	49.682507594	96.6475196633	93.5165734931	64.6834941882	23.7077381572	17.6634335041	17.1773444941	23.4927756356	17.07833303	74.7482478035	53.487467651	10.1702996111	73.0025169314	19.6682531944	99.7205039485	29.3906205471	52.9232026324	24.8644928564	62.7244945908	47.6986338141	97.0571422004	59.5659591069	29.1351034907	64.3358544746	37.8617687793	79.5527661124	75.8683104887	36.5950564093	25.4799838297	63.856528962	31.8519522584	75.1624914236	60.5040485787	25.368525705	39.8459856118	84.2117867359	43.0319592557	57.0233301059	7.70456232489	60.1102922857	31.7715778629	61.1920300225	70.2805918969	4.77409479431	80.8602832169	70.0010957988	34.1647153414	33.7834858493	94.8655886552	96.8892099321	81.4821196634	91.9227308556	56.4551690391	10.6172231541	56.2585852837	94.3169378183	90.1699892665	32.1268957258	30.9119942276	15.6499730962	95.9834246878	62.7639464861	90.8124645198	56.4874732199	88.1324721911	30.658450085	40.6992599558	31.1644314002	87.6817802376	48.4038222807	91.2747236859	19.4533580539	9.59585225656	61.5553155362	24.2274528482	90.45613552	31.5564112885	58.3921682361	24.2396213227	26.4219999436	55.2813781217	5.72174093952	18.3447307527	11.7365471142	16.3389640936	74.6033160363	6.05348493254	6.50895336015	6.73021171555	36.9654791602	22.1589264563	2.71363635674	99.7294256462	12.9713909295	59.2011095766	87.8618977907	43.6298410611	99.9003695324	19.0263291909	31.3116212521	48.304191813	10.3010528303	50.764979306	57.9000440696	71.8563684131	74.9924322008	48.356179543	3.41277965503	33.3846003904	72.5958008657	29.8347795987	88.6659785121	78.3175418518	48.1795103514	0.40252562631	94.6565059454	22.7828263411	6.45601055885	1.16545925902	29.5130380567	43.421489719	23.3243857153	32.2266744134	43.1509153187	36.2957766914	91.4277840366	31.0128130629	79.9256177526	91.3281535224	50.0391422538	11.2372389581	39.6323452888	60.3401951307	62.0022182642	97.532389405	32.1965634973	36.9946504184	45.8885689014	35.6093431523	70.3792508088	18.4843697671	65.4441227976	59.0452293209	96.8019116189	13.6236331023	59.4477549472	91.4584175178	36.40645949	65.9037655061	92.6238768234	65.9194975467	9.32525517853	15.9482624922	98.1461720067	52.4761704972	52.2440391836	89.5739559967	83.4889835601	32.1696568896	80.9021094725	33.5281258139	43.4068958477	20.5344547613	93.8683209447	5.40911411187	18.0668441197	26.0648843954	42.4037645303	63.9554130211	61.6742275477	12.7830153391	82.4397827883	27.1183502987	71.82824466	79.2416943606	40.7419834476	31.2759995606	70.7001118784	77.1484429376	97.1797650667	63.3239886553	43.0679404377	6.50502019865	79.2722511474	41.2141123978	58.9811906959	31.516290331	30.788068348	42.4701742094	63.6859472206	11.6901778205	75.9983000234	7.09284306834	32.2246325818	69.8666209215	12.5019571802	50.2914767015	95.9315053168	54.9057217105	14.2468896761	57.6057328645	67.6887370496	96.6866725109	84.7240831632	39.516981663	75.928366825	25.4660665642	70.7929812236	46.6284786568	2.61450945521	67.9727462437	9.95246726552	45.6824499395	74.4777664423	89.2247184595	86.8965623374	33.4589570917	20.741008744	17.6846306853	75.9291313477	84.4269559646	29.3748085058	51.9274313245	91.519799033	61.5994410876	21.7940522459	4.0217561666	11.8909177426	17.7255575162	58.9274779237	26.1378074187	75.3312903807	26.6162149266	22.824479883	60.0553735439	66.1331966362	98.7528467545	85.5214401081	36.9261778132	45.3813253648	88.1359496099	4.89892405686	55.3337926768	33.8183995028	79.3766904992	44.5585110898	20.7149617936	12.8356475908	65.2995198338	38.3995924789	88.7647789385	49.7264757518	67.7744009848	40.6922102164	41.2462747848	29.3738420258	62.4862624623	45.2680309514	41.2647597684	80.2118200251	4.19550882848	67.4025672336	55.5431103592	30.8117238017	90.2270471166	15.5984838566	96.9449204379	88.9798938245	1.11992396466	33.8710982045	34.3612191893	89.2558735745	38.7700222613	89.6950118661	23.0742730308	18.1467127605	34.2535229094	43.7892348244	30.9823603514	99.5530427431	82.1888273499	19.7471392433	49.2795184484	49.9632282881	60.4393494597	90.5257932332	79.3370703605	22.925611922	35.7938241846	20.6018300823	3.13743190055	39.9893330131	88.0043973159	58.6805422598	70.8010568148	78.2314444325	74.2790261629	67.745977206	67.2113382105	75.3989501276	1.61707541049	1.57255735322	64.6548236556	40.3870976718	91.2675692194	87.7290966863	58.5338104323	25.5210920822	31.5183314642	89.5161707837	25.0741347787	13.7071587675	9.2633099804	74.3536532737	63.6703871021	69.7026594867	64.8794464603	43.007457416	92.6282714087	0.673270598367	63.6092874983	95.7657033092	40.662603658	51.6136848142	54.4462455224	11.4636604262	29.8451292002	28.7252716388	79.2096376788	97.0564674107	4.12422171986	80.8267130893	98.6290248105	68.7790453754	21.2138107145	89.8965939832	56.5081420152	79.7476211934	15.4176860654	88.0264735259	69.2637919305	40.4918208441	1.73363224684	78.5271019575	14.8454740713	65.404019349	48.2297613976	79.7249205782	8.41147671845	40.8580327597	80.3981911765	72.0207642634	36.6237360223	21.060794788	23.634449031	91.0699815448	32.5244552607	53.4795782312	19.7952531836	11.734092893	50.5360455953	23.9194749035	92.5608059822	49.1650703592	92.6985203254	13.7746166502	39.0616643424	49.2066622941	93.5222378436	54.4793504078	37.2331357734	62.7860297741	94.971171252	38.9667680668	41.313131685	9.81664532321	4.37078736926	89.5428930826	89.5415659014	12.7822641343	30.4009257957	69.9397570314	84.8030283976	67.0246618181	91.0005518659	8.4374773821	58.0946433163	23.5250070801	61.9170556133	77.8898964999	35.259099973	12.4531011621	1.80937140333	27.8199059087	61.6181715679	94.5078917288	41.5945225589	0.679835863728	43.7145539763	35.1167604025	55.1591862716	80.9476897963	97.9027901766	50.1303574769	19.9144578166	39.2159218151	59.9470028002	24.2852451859	28.7588148512	49.488568655	37.0675093201	59.1597406469	19.4283256863	21.8705376712	26.1844024184	10.4288775057	30.3080150533	84.2790457347	33.9538845857	92.2250706666	62.1689422346	69.2129845588	4.6781718287	63.9783136379	97.0328904675	66.2963433966	58.4862053201	38.6274129798	66.9761792603	2.20075924983	73.7441733823	22.1353654853	83.1484490461	71.6469635124	72.2657229622	3.06290681617	10.8628852809	32.2127257624	27.3481520486	39.6217001321	81.7012944174	64.4156613687	98.781440779	1.12962005713	86.2861990865	24.9658431508	11.5584975628	16.5942140932	9.24488888553	45.5123821485	8.81928475984	71.4138311201	14.7253666607	13.4974565885	35.3921447114	11.7582570816	79.7937999851	93.8783500315	50.385670108	46.7699791988	96.0791092813	24.1298434437	68.9053446841	79.2275583275	95.7768070026	41.1710675998	82.2904651436	6.63969223697	73.3837933621	9.63861714566	46.2613924156	55.0850877795	74.0542785609	45.0428331481	56.2147078366	60.3404776009	70.0086763455	67.773205446	76.9346916941	79.253565231	13.2855875479	85.7539764539	50.6673963045	28.0109542552	99.2514330425	86.0595410159	39.7692113369	79.045232981	79.9378910009	90.1548814448	25.8152121333	76.0170002356	14.2847248885	94.7205568174	55.2445585165	10.0615318446	35.8916244171	37.5350236602	16.7012240815	9.27541773267	47.1736408058	62.9626164972	64.3605055122	21.2279193202	8.00544964522	20.5752133488	81.5683969211	78.0141259907	88.3484187947	58.5030886151	57.2676911751	1.63400629611	44.2570650225	7.93508743305	29.6449605514	43.5084980649	93.994628449	69.4141719348	22.5537309994	73.9325194033	59.5690533331	48.3689431792	49.9495195923	73.8537782216	43.08949995	5.19407810885	83.9153100662	78.9811243671	42.729101769	0.616534147699	88.2565421463	89.9027425749	63.5791506449	52.6170476119	11.1306618951	71.5846002901	73.1922609607	92.6990588162	49.5987262342	61.5406797088	51.2021473847	6.86641736276	63.1746860515	95.4592124538	14.8015047958	92.8196466029	38.9677104722	8.79613319821	62.2338184911	61.5214414715	82.7286526015	21.8028718242	9.89038460417	32.6781721938	95.6566500457	52.9798846007	37.8722503026	79.5719601119	31.9610089212	80.6013520717	80.1884942596	20.217551021	70.5040946	43.7676448579	72.8345986795	81.6347564951	15.352245148	46.0268595936	74.3338153112	64.9509713822	7.56753930243	25.5359626494	71.8173887915	70.742225354	20.9951750566	86.6188935873	63.5618719103	59.9628855288	95.4150268321	25.7956904014	21.4843270003	78.143679387	47.5985622255	31.3747116045	10.8218515342	43.2552122247	84.3545962052	48.6941018369	22.82717229	16.3156051265	29.295453862	3.015666503	36.5331561475	99.7995485085	46.7833114074	9.36775478039	81.434304957	62.1355565554	55.3946144205	55.7681202217	27.086527891	62.962153723	81.3040829177	98.9039166825	33.7043790304	2.29925792771	85.5228102699	97.2662509406	62.2621435031	80.9378370554	23.0619412954	83.7464705034	59.0815163958	70.6605035209	15.1211820613	69.9033679766	13.9157157456	99.4757783131	18.5974697669	36.7428880356	15.791383393	47.8929236754	39.7585545852	52.3245395405	47.6924721374	86.5418659926	61.6922943674	29.1267770478	48.6774225015	17.0869087414	84.8948973161	75.7639503925	80.0490624644	66.1989801872	74.667867075	13.7534414482	68.4982381149	60.1906772983	11.0196923423	30.7603815714	41.1285143071	34.0816336843	14.5068520282	0.210030656406	4.74213715864	29.6280341361	70.113398633	18.6578529042	29.1038124026	88.7108684465	55.4007409864	44.8951957956	36.6037920753	95.1592955716	97.2197353361	84.2962642127	81.7011615176	58.912029657	13.423041214	30.3785839725	75.9989383984	98.31793853	6.14253431845	56.0480008163	64.5169186706	80.8104013935	69.8014422645	33.0151567855	41.0010786452	80.8211346533	63.7755383569	82.1295929524	14.902768291	78.2823904316	82.3396236554	19.6449054497	7.91042452115	52.4530222418	38.3027584005	37.0142369238	41.1638906417	93.7034993869	81.9094327194	77.7676827171	88.8627949119	79.129168009	62.0639468832	70.5639563829	38.041197666	75.4869881438	0.942540308899	14.0401360179	73.8049266272	7.08507462735	70.0881368807	38.3218452979	87.8954760674	39.8895790986	71.3370020834	28.8965546661	20.7107137054	35.1125403937	11.0261476184	35.6134819964	13.3949307787	93.3657712738	55.2583874926	21.3053552999	45.818793469	93.5611458931	58.3195922237	86.9826841573	87.2646452334	40.2290248965	64.7503668278	76.1274400987	19.3581929055	26.814313711	46.6913964351	57.3993905715	2.30130180824	47.633936744	71.4395265893	76.1062284355	54.7190113714	41.5276634235	14.4280736867	42.6144873922	81.4172425686	85.7650757701	71.5110421048	2.12795622746	20.8776161638	82.5371897232	37.7414382704	34.2725469425	75.9029609505	92.9998257631	55.5779022889	21.7217543729	86.5609716096	13.897494466	8.70443848367	73.8256167964	54.1265194091	73.4548053581	49.9530568486	73.4847123146	0.269119022539	96.6444532837	30.8841028395	2.57042083078	44.2783899811	2.32362938222	78.6766492662	98.9974013525	43.8512928522	93.1047229996	41.6118887447	25.2685353743	78.8697987231	13.1229308029	27.3964916018	99.7474148868	95.6601205262	65.1379298722	34.0199618293	71.5630814301	58.1377555887	89.5978641182	93.284835803	44.6987271517	3.49535853765	1.98927428666	18.5243439016	57.6218779467	75.4440796447	68.4774007501	31.1065902147	75.7131986673	65.1218539873	61.9906930542	78.283619498	9.40024392186	64.3143224829	56.9602687177	8.39764527436	8.16561528862	50.0649916707	50.009534019	33.4341506629	28.9347903938	63.132464822	60.8306422647	28.682205234	58.7925853016	25.9685721369	62.7021670633	30.3556666851	84.1063277256	52.300031135	23.6405024415	28.8050548773	55.7953897192	25.6297767282	47.3293987789	13.4172676194	1.07385632632	15.806799529	44.5238578806	76.7870549936	80.9286535163	6.51455088822	55.070674445	90.3288974847	70.8288733712	12.0309431628	98.7265427591	78.9944886598	62.0959348334	48.7360767316	12.4286392762	91.0307252272	11.868541507	73.2592815874	19.7129304613	70.6611268086	99.2278537244	82.4150975246	1.01679344709	83.3341814034	34.7151286596	24.6572958886	12.1392362342	90.5105183788	50.2870726633	59.4686350596	3.92778595161	51.3609289896	75.2754345887	48.4516438322	28.1479839832	56.2040880584	54.966194767	83.2186584283	46.5329854966	25.7950680916	95.249601591	45.2595282091	4.7895567514	57.3455364245	93.9956049407	17.2181960275	48.3762616051	5.86414640111	90.477477615	68.0891920664	76.5252732097	89.7053312928	50.504289591	77.5420666568	73.0395126962	85.2194182506	2.19936254537	85.1787489304	75.7299365828	52.4864352087	44.6473839435	79.6577225345	3.84736415178	19.9228184856	28.1093663667	31.995348135	76.1269065906	83.0755611337	15.2140065633	22.6598920406	8.87062917877	10.4636081077	67.9194202963	13.6601859302	67.8091445322	61.9150251904	30.8783820043	16.1854061373	67.7791716381	21.3558595727	84.2745982037	44.3044448012	11.0611908655	34.7788877481	21.846511458	84.1007035617	19.9983059522	24.0458740033	69.2794524456	95.728242535	76.532309212	13.9268363891	75.3859650695	80.3796733638	33.8496548747	3.49533138959	12.3750214988	9.97656141872	86.5708925233	27.5890280621	32.6364535059	95.4415217021	38.0526361699	0.555873755624	9.10170763224	5.86178070207	62.470898946	39.9800896365	22.0471868394	30.2500705376	61.3359492092	6.32178499658	74.5545153853	72.3971400747	41.1006727913	96.4010268433	56.4978435899	61.0989787435	20.4469008001	25.7772960354	56.8272212785	96.9792100121	39.7041324245	32.2131863014	77.3588833294	73.5537872992	35.708517691	89.7339048282	83.5303487645	22.2794101677	17.3229328437	16.1668022238	17.7209318232	55.3755690602	16.7226759795	26.8226394555	61.2373497622	79.1935749255	66.802729092	83.2845366016	9.44364546307	28.1386783012	89.6063215982	83.9981608484	0.53581832933	30.7069943429	80.3991876451	57.0336619658	91.805973133	0.846088398642	82.8109580012	48.6331943649	97.8252984108	22.5150903792	80.8463806663	75.1841816936	96.0688776784	16.5548983107	64.9180865218	79.5992263963	38.8343084784	82.2410193655	95.7660286202	56.5552403017	37.6165883791	12.4887045531	83.3778798037	98.8539381413	91.6822795252	50.1806088491	82.1384746964	1.12592494168	78.3192871503	71.7447962946	85.1240857901	78.8551055262	2.45179059098	65.5232733886	35.8887674454	94.257763724	66.3693617873	18.6997254001	-0.71090419577	1.41946601515	-0.878518422078	-2.6262661338	-1.06211582015	-1.27163065889	-0.970776302726	-4.57030717263	-3.31170801926	2.91265454512	3.65379476857	-3.7351051619	-1.43182142472	-2.58454639818	-2.48623470193	-3.094033449	-2.69915258405	-3.31800675407	1.92402743591	-4.48530511907	-3.2054142599	-0.244043849057	2.68917451039	-4.69300568555	-2.35853330109	2.93435357415	1.85932165331	1.23034344345	2.36012994189	-1.50374217262	3.10031598345	-3.35077425388	4.91572384253	-2.77820244328	-0.977040387679	-1.14639198228	0.950166897825	3.05218331425	-0.716699150259	2.63845887856	0.964837854712	-2.06290438634	3.90335372132	4.53301643	0.352549215477	-3.58288098526	-3.56101702366	2.65339663143	-1.90088773933	3.36301041691	3.16809151702	-0.106301999235	-1.88103343681	0.857266022757	0.200692315214	0.760433262103	-1.20838040775	-2.93998603613	-3.00922329911	-3.84825046586	0.556271791252	-4.90890732031	-2.19902471974	0.471995629124	-2.68710976359	1.82393489258	4.32560364684	3.26305713424	-0.12388179783	-1.39109550807	0.901516012802	-4.15904394312	1.54600010558	-0.195130270531	-4.62602751778	-3.10145067894	1.22198874421	-3.18704453678	4.55194595249	4.32110100487	-4.82403412453	2.72003746485	-0.785200999018	-1.70506756134	-1.42269651239	4.4154913162	4.05536570077	2.36892307986	-3.52449472459	-3.953857603	3.520672614	2.03177706666	-3.8627649233	-3.6783521104	-2.49622730887	-1.54987468689	3.14558278683	-3.17062366669	-3.28681755731	-1.97829901566	0.438280829898	2.61469845549	-1.13734295878	-3.01571906918	-2.5804318197	-0.763370471896	-1.11716974811	3.64155692451	1.04958499132	-1.56522379563	2.96265792472	1.22555086679	-3.84518633543	-2.82254307895	4.52048330545	-0.267882847818	-3.40705176741	3.57584900156	-2.89895976796	-1.931546492	4.62199139857	-4.37828715862	-4.89976943	-4.24077352939	-3.05663926436	-2.39599673888	-0.790648216284	-4.91105648219	-0.566620400905	0.922534226404	-1.88935549785	4.87166042899	-1.46276731811	1.97330154803	-3.14405864484	0.956800862195	-3.79006892852	0.738771611703	-0.401642213297	2.2595160628	4.17354781608	-2.43898429323	-1.51493307506	-4.67163852401	-0.261527367524	-1.99444977427	0.0604786328322	1.33142086506	-3.41860077736	2.16151886487	4.39987437772	-3.79660938345	2.78323170626	-0.2189	0.481	-0.4798
